partida_id,clube,atleta,minuto,tipo_de_gol
5744,Palmeiras,Gabriel Girotto Franco,16,
5744,Vitoria,Mário Sérgio Santos Costa,13,
5744,Palmeiras,Alecsandro,45+1,
5745,Ponte Preta,William Pottker,60,Penalty
5745,Ponte Preta,Ravanelli Ferreira dos Santos,65,
5746,Atletico-MG,Elias Mendes Trindade,59,
5746,Flamengo,Matheus Sávio,24,
5747,Chapecoense,Wellington Paulista,56,
5747,Corinthians,Jô,22,
5748,Fluminense,Junior Sornoza,58,
5748,Fluminense,Henrique Dourado,45+3,Penalty
5748,Fluminense,Henrique Dourado,4,
5748,Santos,Vladimir Hernández,87,
5748,Santos,Victor Ferraz,39,
5749,Cruzeiro,Ramón Ábila,48,
5750,Bahia,Edigar Junio,44,
5750,Bahia,Tiago Pagnussat,33,
5750,Athletico-PR,Marcos do Nascimento Teixeira,38,
5750,Bahia,Régis,45+2,
5750,Athletico-PR,Guilherme Milhomem Gusmão,15,
5750,Bahia,Régis,42,
5750,Bahia,Edson Felipe da Cruz,72,
5750,Bahia,José Rafael Vivian,40,
5751,Ponte Preta,Lucca Borges de Brito,40,
5751,Ponte Preta,Clayson Henrique da Silva Vieira,90+2,
5751,Ponte Preta,Nino Paraíba,45,
5751,Ponte Preta,Clayson Henrique da Silva Vieira,73,Penalty
5753,Palmeiras,Miguel Borja,46,
5753,Palmeiras,Alejandro Guerra,41,
5753,Palmeiras,Miguel Borja,80,Penalty
5753,Palmeiras,Jean Raphael Vanderlei Moreira,6,Penalty
5754,Gremio,Ramiro Moschen Benetti,54,
5754,Gremio,Ramiro Moschen Benetti,45+1,
5755,Coritiba,Neto Berola,35,
5755,Atletico-GO,Walter Henrique da Silva,63,
5755,Coritiba,Henrique Almeida,32,
5755,Coritiba,Tomas Almino da Silva Bastos,71,
5755,Coritiba,Tomas Almino da Silva Bastos,66,
5756,Santos,David Braz,7,
5757,Flamengo,Rodinei de Almeida,64,
5757,Flamengo,Leandro Damião,50,
5757,Flamengo,Éverton Cardoso da Silva,40,
5758,Chapecoense,Luiz Antônio de Souza Soares,73,
5759,Bahia,Gustavo,83,
5759,Vasco,Luís Fabiano,75,
5759,Vasco,Yago Pikachu,54,
5760,Gremio,Luan Guilherme de Jesus Vieira,46,
5760,Gremio,Lucas Barrios,59,
5761,Corinthians,Jô,75,
5762,Fluminense,Richarlison,38,
5762,Fluminense,Henrique Dourado,36,Penalty
5762,Atletico-MG,Gabriel Costa França,40,
5763,Botafogo-RJ,Rodrigo Lindoso,65,
5763,Botafogo-RJ,Bruno César Pereira da Silva,21,
5764,Cruzeiro,Alisson Euler de Freitas Castro,20,
5764,Sport,Diego Souza,34,Penalty
5765,Sao Paulo,Lucas Pratto,11,
5765,Sao Paulo,Luiz Araújo,90+1,
5766,Vasco,Nenê,90+3,
5766,Vasco,Andrés Escobar,75,
5766,Fluminense,Henrique Dourado,65,Penalty
5766,Vasco,Luís Fabiano,26,
5766,Fluminense,Henrique Dourado,59,Penalty
5767,Sao Paulo,Luiz Araújo,83,
5767,Sao Paulo,Lucas Pratto,62,
5768,Coritiba,Rildo de Andrade Felicissimo,71,
5769,Atletico-MG,Robinho,36,
5769,Ponte Preta,Lucca Borges de Brito,50,
5769,Ponte Preta,Lucca Borges de Brito,48,
5769,Atletico-MG,Rafael Moura,80,
5770,Athletico-PR,Thiago Heleno,56,
5770,Flamengo,Federico Mancuello,25,
5771,Cruzeiro,Thiago Neves,83,
5772,Corinthians,Rodrigo Eduardo Costa Marinho,27,
5773,Gremio,Luiz Fernando Pereira da Silva,5,
5773,Sport,André Felipe Ribeiro de Souza,34,
5773,Gremio,Luiz Fernando Pereira da Silva,87,Penalty
5773,Sport,Matheus Ferraz Pereira,64,
5773,Sport,André Felipe Ribeiro de Souza,84,
5773,Gremio,Rafael Thyere de Albuquerque Marques,17,
5773,Sport,André Felipe Ribeiro de Souza,74,
5774,Botafogo-RJ,Bruno César Pereira da Silva,44,
5775,Chapecoense,Reinaldo Manoel da Silva,38,
5775,Chapecoense,Wellington Paulista,17,
5776,Coritiba,Marcio,61,
5777,Vitoria,Kieza,65,
5777,Fluminense,Henrique Dourado,49,
5777,Fluminense,Richarlison,32,
5778,Corinthians,Jô,75,
5778,Corinthians,Ángel Romero,69,
5780,Avai,Rômulo,33,
5782,Ponte Preta,Lucca Borges de Brito,51,
5783,Gremio,Luan Guilherme de Jesus Vieira,90+3,
5783,Gremio,Lucas Barrios,38,Penalty
5784,Chapecoense,Douglas Grolli,47,
5784,Chapecoense,Wellington Paulista,27,
5785,Bahia,Renê Júnior,16,
5785,Bahia,Gustavo Ferrareis,73,
5785,Bahia,Vinícius,41,
5786,Athletico-PR,Pablo Felipe Teixeira,8,
5786,Fluminense,Reginaldo Manoel da Silva Junior,33,
5787,Atletico-MG,Fred,16,
5788,Coritiba,Matheus Galdezani,51,
5789,Santos,Victor Ferraz,90+6,
5790,Corinthians,Maycon de Andrade Barberan,58,
5790,Vasco,Luís Fabiano,46,
5790,Corinthians,Jô,39,
5790,Corinthians,Clayton da Silveira da Silva,90+2,
5790,Corinthians,Marquinhos,3,
5790,Corinthians,Clayton da Silveira da Silva,84,
5790,Vasco,Luís Fabiano,48,
5791,Sport,Thomás Jaguaribe Bedinelli,84,
5791,Sport,Osvaldo Filho,56,
5792,Atletico-GO,Luiz Fernando Moraes dos Santos,77,
5792,Atletico-GO,Everaldo Stum,45,Penalty
5792,Atletico-GO,Everaldo Stum,37,
5793,Sao Paulo,Lucas Pratto,90+3,
5793,Sao Paulo,Antonio Thomaz Santos de Barros,64,
5794,Gremio,Luan Guilherme de Jesus Vieira,90+1,
5794,Gremio,Michel Ferreira dos Santos,27,
5794,Gremio,Everton Sousa Soares,81,
5794,Gremio,Michel Ferreira dos Santos,21,
5794,Chapecoense,Reinaldo Manoel da Silva,73,Penalty
5794,Gremio,Everton Sousa Soares,61,
5794,Chapecoense,Arthur Caike do Nascimento Cruz,90,
5794,Gremio,Everton Sousa Soares,60,
5794,Chapecoense,Luiz Antônio de Souza Soares,34,
5795,Bahia,Edigar Junio,18,
5796,Palmeiras,Róger Guedes,90+4,
5796,Palmeiras,Keno,41,
5796,Palmeiras,Alejandro Guerra,10,
5796,Fluminense,Henrique Dourado,18,
5797,Sport,André Felipe Ribeiro de Souza,90+4,Penalty
5797,Vasco,Douglas Luiz,90+1,
5797,Vasco,Luís Fabiano,63,
5798,Botafogo-RJ,Roger Rodrigues da Silva,23,
5798,Coritiba,Henrique Almeida,55,Penalty
5798,Coritiba,Kléber,7,Penalty
5798,Botafogo-RJ,Joel Carli,66,
5799,Ponte Preta,Marinaldo dos Santos Oliveira,61,
5799,Ponte Preta,Lucca Borges de Brito,26,
5799,Chapecoense,Rossicley Pereira da Silva,73,
5799,Ponte Preta,Renato Cajá,16,
5799,Chapecoense,Osman,71,
5800,Flamengo,Leandro Damião,61,
5800,Avai,Rômulo,56,
5801,Vitoria,Kieza,20,Penalty
5801,Vitoria,Neilton Mestzk,65,
5802,Corinthians,Jadson,63,Penalty
5802,Sao Paulo,Gilberto Oliveira Souza Junior,18,
5802,Corinthians,Gabriel Girotto Franco,41,
5802,Corinthians,Ángel Romero,7,
5802,Sao Paulo,Wellington Nem,84,
5803,Cruzeiro,Ramón Ábila,62,
5803,Cruzeiro,Ramón Ábila,80,Penalty
5804,Santos,Kayke Moreno,36,
5804,Santos,Kayke Moreno,27,
5805,Gremio,Bruno Cortês,86,
5806,Athletico-PR,Sidcley Ferreira Pereira,90,
5807,Avai,Juan Maldonado Jaimez Júnior,25,
5807,Atletico-GO,Everaldo Stum,90+2,Penalty
5807,Atletico-GO,Jorginho,17,
5807,Atletico-GO,Everaldo Stum,45+3,Penalty
5808,Botafogo-RJ,Bruno César Pereira da Silva,42,
5808,Botafogo-RJ,Bruno César Pereira da Silva,30,
5808,Vitoria,Kieza,76,
5808,Vitoria,Gabriel Xavier,50,
5810,Flamengo,Leandro Damião,59,
5810,Flamengo,Réver,45+3,
5811,Santos,Kayke Moreno,51,
5812,Chapecoense,Andrei Girotto,29,
5812,Vasco,Jean Carlos de Souza Irmer,41,
5812,Chapecoense,Arthur Caike do Nascimento Cruz,61,
5813,Corinthians,Fabián Balbuena,43,
5815,Gremio,Edílson Mendes Guimarães,8,
5815,Gremio,Luan Guilherme de Jesus Vieira,80,
5816,Athletico-PR,Sidcley Ferreira Pereira,4,
5817,Vasco,Yago Pikachu,20,
5820,Palmeiras,Róger Guedes,18,Penalty
5820,Palmeiras,Willian Gomes de Siqueira,90+2,
5820,Bahia,Vinícius,45,
5820,Palmeiras,Yerry Mina,82,
5820,Palmeiras,Keno,48,
5820,Bahia,João Paulo,84,
5821,Flamengo,Miguel Trauco,90+5,
5821,Flamengo,Diego Ribas,55,
5821,Fluminense,Henrique Dourado,81,Penalty
5821,Fluminense,Wendel,36,
5822,Botafogo-RJ,Roger Rodrigues da Silva,29,
5822,Botafogo-RJ,Rodrigo Pimpão,54,
5823,Atletico-MG,Rafael Moura,81,
5823,Atletico-MG,Juan Cazares,8,
5823,Sao Paulo,Marcio Antonio de Sousa Junior,46,
5824,Vitoria,André Lima,79,
5824,Vitoria,Antônio Eduardo Pereira dos Santos,38,
5824,Vitoria,Uillian Correia,17,
5824,Sport,Diego Souza,45+1,
5825,Gremio,Everton Sousa Soares,16,
5825,Cruzeiro,Róbson Michael Signorini,63,
5825,Gremio,Ramiro Moschen Benetti,60,
5825,Cruzeiro,Rafael Sóbis,48,
5825,Gremio,Michel Ferreira dos Santos,42,
5825,Cruzeiro,Thiago Neves,45+1,
5826,Santos,Jonathan Copete,77,
5826,Santos,Jonathan Copete,34,
5827,Palmeiras,Miguel Borja,45+1,
5828,Botafogo-RJ,Victor Luis,45+5,
5828,Botafogo-RJ,Roger Rodrigues da Silva,61,
5828,Botafogo-RJ,Roger Rodrigues da Silva,5,
5828,Vasco,Caio Monteiro,84,
5829,Fluminense,Matheus Mascarenhas,59,
5829,Fluminense,Maicon,33,Gol Contra
5829,Fluminense,Henrique Dourado,29,
5830,Athletico-PR,Wanderson,4,
5831,Sport,Osvaldo Filho,16,
5831,Sport,Diego Souza,64,Penalty
5831,Atletico-MG,Fred,39,
5831,Atletico-MG,Felipe Santana,21,
5832,Corinthians,Jô,25,
5832,Corinthians,Marquinhos,90+3,
5832,Corinthians,Fabián Balbuena,79,
5833,Ponte Preta,Lucca Borges de Brito,37,Penalty
5834,Gremio,Luiz Fernando Pereira da Silva,85,
5834,Gremio,Pedro Rocha Neves,10,
5835,Flamengo,Paolo Guerrero,75,
5835,Flamengo,Paolo Guerrero,19,
5835,Chapecoense,Victor Ramos,56,
5835,Flamengo,Diego Ribas,79,
5835,Flamengo,Paolo Guerrero,82,
5835,Flamengo,Diego Ribas,14,
5836,Sport,Osvaldo Filho,81,
5837,Vasco,Nenê,28,
5838,Corinthians,Jadson,52,
5839,Fluminense,Wendel,51,
5839,Sao Paulo,Jucilei,7,
5840,Vitoria,Fred,17,
5840,Athletico-PR,Wanderson,43,
5840,Athletico-PR,Matheus Rossetto,81,
5840,Athletico-PR,Éderson Alves Ribeiro Silva,57,
5840,Athletico-PR,Nikão,54,
5841,Cruzeiro,Rafael Sóbis,65,
5841,Cruzeiro,Thiago Neves,38,
5842,Palmeiras,Alejandro Guerra,38,
5842,Ponte Preta,Lucca Borges de Brito,40,
5842,Palmeiras,Alejandro Guerra,45,
5843,Flamengo,Orlando Berrío,73,
5844,Atletico-MG,Jonathan Marlone,11,
5845,Avai,Joel Tagueu,6,
5845,Avai,Joel Tagueu,17,
5846,Palmeiras,Machado,78,Gol Contra
5847,Santos,Thiago Maia,68,
5847,Atletico-GO,Andrigo,11,
5848,Sport,Diego Souza,76,Penalty
5850,Atletico-MG,Juan Cazares,45+3,
5850,Cruzeiro,Thiago Neves,6,
5850,Atletico-MG,Fred,79,
5850,Atletico-MG,Fred,45+5,
5851,Flamengo,Paolo Guerrero,38,
5851,Flamengo,Diego Ribas,42,
5852,Corinthians,Jô,79,
5854,Coritiba,Kléber,88,
5854,Coritiba,Kléber,67,
5854,Vasco,Wagner Ferreira dos Santos,90+1,
5854,Vasco,Thalles Lima de Conceição Penha,21,
5855,Chapecoense,Arthur Caike do Nascimento Cruz,82,
5855,Fluminense,Pedro,70,
5855,Chapecoense,Arthur Caike do Nascimento Cruz,42,
5855,Fluminense,Richarlison,2,
5855,Chapecoense,Rossicley Pereira da Silva,13,
5855,Fluminense,Marcos Júnior,90+3,
5856,Vitoria,Uillian Correia,88,
5856,Vitoria,André Lima,37,
5856,Atletico-GO,Andrigo,69,
5857,Flamengo,Éverton Cardoso da Silva,64,
5858,Corinthians,Jô,46,
5858,Corinthians,Jadson,45+1,
5859,Athletico-PR,Sidcley Ferreira Pereira,2,
5859,Chapecoense,Lucas Marques,17,
5860,Fluminense,Wellington Alves da Silva,12,
5860,Bahia,João Paulo,84,
5861,Avai,Junior Dutra,85,
5861,Avai,Wellington Simião,73,
5862,Palmeiras,Willian Gomes de Siqueira,62,
5862,Cruzeiro,José Élber Pimentel da Silva,90+2,
5862,Cruzeiro,Hudson,42,
5862,Cruzeiro,Thiago Neves,32,
5863,Sao Paulo,Shaylon,75,
5863,Santos,Jonathan Copete,67,
5863,Santos,Jonathan Copete,54,
5863,Sao Paulo,Robert Arboleda,87,
5863,Santos,Jonathan Copete,44,
5864,Atletico-MG,Jonathan Marlone,22,
5864,Botafogo-RJ,Roger Rodrigues da Silva,90+3,
5865,Sport,Walisson,90+2,Gol Contra
5865,Sport,Eugenio Mena,18,
5865,Sport,José Rogério de Oliveira Melo,85,
5866,Bahia,Renê Júnior,85,
5866,Bahia,Rodrigão,54,
5866,Bahia,Rodrigão,4,
5867,Santos,Daniel Guedes,90+3,
5868,Botafogo-RJ,Roger Rodrigues da Silva,39,
5869,Corinthians,Guilherme Arana,65,
5869,Corinthians,Jadson,23,Penalty
5870,Cruzeiro,Lucas Romero,28,
5870,Cruzeiro,Rafael Marques Mariano,86,
5871,Vasco,Paulo Vitor Fernandes Pereira,90+1,
5871,Vasco,Thalles Lima de Conceição Penha,75,
5871,Vitoria,Antônio Eduardo Pereira dos Santos,70,
5871,Vasco,Antônio Eduardo Pereira dos Santos,14,Gol Contra
5871,Vasco,Guilherme Costa Machado Silveira,90+5,
5872,Atletico-GO,Nilton Soares Rodrigues,66,
5872,Sao Paulo,Marcio Antonio de Sousa Junior,84,
5872,Sao Paulo,Lucas Pratto,58,
5872,Atletico-GO,Everaldo Stum,86,
5873,Sport,Diego Souza,90+2,
5873,Sport,André Felipe Ribeiro de Souza,90+5,
5873,Sport,André Felipe Ribeiro de Souza,63,
5874,Gremio,Luan Guilherme de Jesus Vieira,26,
5875,Coritiba,Rildo de Andrade Felicissimo,80,
5875,Coritiba,Rildo de Andrade Felicissimo,20,
5875,Avai,Marquinhos Santos,19,
5875,Coritiba,Kléber,11,Penalty
5875,Coritiba,Henrique Almeida,90+3,
5876,Athletico-PR,Jonathan Cícero Moreira,38,
5876,Corinthians,Jô,51,
5876,Corinthians,Jô,45,
5876,Athletico-PR,Otávio Henrique Santos,82,
5877,Palmeiras,Mayke,71,
5877,Palmeiras,Eduardo Pereira Rodrigues,77,
5877,Palmeiras,Róger Guedes,37,Penalty
5877,Vitoria,David Corrêa da Fonseca,85,
5877,Palmeiras,Eduardo Pereira Rodrigues,45+1,
5877,Vitoria,Uillian Correia,10,
5879,Atletico-MG,Fred,57,
5879,Atletico-GO,Igor Henrique,26,
5879,Atletico-MG,Elias Mendes Trindade,73,
5880,Chapecoense,Lucas Marques,90+1,
5880,Chapecoense,Túlio de Melo,62,
5881,Cruzeiro,Luiz Ricardo Alves,60,
5881,Flamengo,Éverton Cardoso da Silva,54,
5882,Gremio,Lucas Barrios,71,Penalty
5882,Gremio,Everton Sousa Soares,88,
5882,Ponte Preta,Rafael Thyere de Albuquerque Marques,35,Gol Contra
5882,Gremio,Lucas Barrios,57,
5883,Bahia,Renê Júnior,75,
5883,Avai,Junior Dutra,83,
5884,Fluminense,Léo Pelé,38,
5884,Fluminense,Richarlison,32,
5884,Coritiba,Henrique Almeida,45+2,
5885,Sport,Rithely,9,
5885,Botafogo-RJ,Guilherme,70,
5885,Botafogo-RJ,Rodrigo Lindoso,2,
5886,Vitoria,David Corrêa da Fonseca,58,
5886,Gremio,Ramiro Moschen Benetti,63,
5886,Gremio,Arthur,44,
5886,Gremio,Luiz Fernando Pereira da Silva,8,
5887,Santos,Emiliano Vecchio,61,
5889,Ponte Preta,Lucca Borges de Brito,83,
5889,Ponte Preta,Emerson Sheik,87,
5889,Ponte Preta,Emerson Sheik,60,
5889,Ponte Preta,Leonardo Artur de Melo,15,
5890,Bahia,Paulo Roberto Valoura Junior,13,Penalty
5890,Bahia,Paulo Roberto Valoura Junior,88,
5891,Sao Paulo,Lucas Pratto,2,
5892,Flamengo,Paolo Guerrero,44,
5892,Flamengo,Marcos Rogério Ricci Lopes,8,
5892,Palmeiras,Róger Guedes,43,
5892,Palmeiras,Willian Gomes de Siqueira,32,
5893,Cruzeiro,Luiz Ricardo Alves,36,
5893,Fluminense,Richarlison,42,Penalty
5894,Sport,Patrick,7,
5894,Sport,André Felipe Ribeiro de Souza,81,
5894,Sport,André Felipe Ribeiro de Souza,41,
5894,Sport,Diego Souza,19,
5896,Chapecoense,Reinaldo Manoel da Silva,28,Penalty
5896,Chapecoense,Lourency do Nascimento Rodrigues,64,
5896,Vitoria,Neilton Mestzk,61,Penalty
5897,Coritiba,Henrique Almeida,46,
5897,Flamengo,Éverton Ribeiro,90+1,Penalty
5897,Flamengo,Orlando Berrío,7,
5898,Santos,Bruno Henrique,45+1,
5898,Santos,Bruno Henrique,29,
5898,Santos,Bruno Henrique,76,
5899,Avai,Junior Dutra,21,
5900,Palmeiras,Keno,45+3,
5900,Palmeiras,Bruno Henrique Corsini,35,
5901,Corinthians,Fabián Balbuena,50,
5902,Ponte Preta,Lucca Borges de Brito,90+3,Penalty
5902,Ponte Preta,Lucca Borges de Brito,51,
5903,Botafogo-RJ,Vinícius Tanque,68,
5903,Atletico-GO,Paulinho,76,
5904,Vasco,Paulinho,68,
5904,Vasco,Paulinho,14,
5904,Atletico-MG,Yago Henrique Severino dos Santos,18,
5905,Sao Paulo,Lucas Fernandes,64,
5905,Gremio,Pedro Rocha Neves,19,
5906,Sao Paulo,Hernanes,85,
5906,Botafogo-RJ,Guilherme,68,
5906,Sao Paulo,Marcos Guilherme,90+1,
5906,Botafogo-RJ,Marcos Vinícius de Jesus Araújo,24,
5906,Sao Paulo,Marcos Guilherme,83,
5906,Botafogo-RJ,Marcos Vinícius de Jesus Araújo,18,
5906,Sao Paulo,Christian Cueva,17,
5907,Palmeiras,Deyverson,35,
5907,Palmeiras,Eduardo Pereira Rodrigues,11,
5908,Atletico-GO,Diego Rosa,68,
5908,Chapecoense,Luiz Otávio da Silva Santos,40,
5908,Atletico-GO,Gilvan,84,
5909,Atletico-MG,Fábio Santos,13,Penalty
5909,Atletico-MG,Rafael Moura,73,
5910,Sport,Everton Felipe,18,
5910,Bahia,Rodrigão,59,
5910,Sport,Reinaldo Lenis,90+2,
5910,Sport,Ronaldo Alves,65,
5911,Flamengo,Réver,71,
5911,Corinthians,Jô,22,
5912,Santos,David Braz,45,
5912,Gremio,Luiz Fernando Pereira da Silva,45+2,
5914,Athletico-PR,Ribamar,61,
5916,Sport,André Felipe Ribeiro de Souza,32,
5916,Fluminense,Renato de Araújo Chaves Júnior,13,
5916,Fluminense,Gustavo Scarpa,9,
5916,Sport,Patrick,49,
5917,Chapecoense,Túlio de Melo,20,
5917,Bahia,Rodrigão,39,
5918,Corinthians,Rodrigo Eduardo Costa Marinho,83,
5918,Corinthians,Jô,31,
5919,Vitoria,Santiago Tréllez,2,
5919,Ponte Preta,Elton Junior Melo Ataíde,49,
5919,Vitoria,Neilton Mestzk,13,
5919,Vitoria,Santiago Tréllez,36,
5920,Flamengo,Felipe Vizeu,67,
5920,Santos,Bruno Henrique,54,
5920,Flamengo,Éverton Ribeiro,56,
5920,Santos,Ricardo Oliveira,88,
5920,Santos,Alison Lopes Ferreira,85,
5921,Gremio,Michel Ferreira dos Santos,83,
5922,Palmeiras,Igor Rabello,45+1,Gol Contra
5922,Palmeiras,Deyverson,86,
5922,Botafogo-RJ,Rodrigo Pimpão,55,
5923,Athletico-PR,Capa,58,Gol Contra
5923,Athletico-PR,Guilherme Milhomem Gusmão,34,
5923,Athletico-PR,Eduardo Henrique,78,
5923,Athletico-PR,Eduardo Henrique,71,
5923,Athletico-PR,Guilherme Milhomem Gusmão,56,
5924,Sao Paulo,Denílson Pereira Júnior,88,
5924,Coritiba,Thiago Carleto,57,Penalty
5924,Coritiba,Yilmar Filigrana,67,
5925,Cruzeiro,Róbson Michael Signorini,88,
5925,Cruzeiro,Thiago Neves,3,
5925,Cruzeiro,Luiz Ricardo Alves,19,Penalty
5926,Corinthians,Guilherme Arana,9,
5926,Sport,Thallyson,83,
5926,Corinthians,Pedro Henrique Ribeiro Gonçalves,66,
5926,Corinthians,Rodrigo Eduardo Costa Marinho,46,
5927,Fluminense,Wendel,15,
5927,Atletico-GO,Paulinho,23,
5927,Fluminense,Henrique Dourado,58,
5927,Fluminense,Wellington Alves da Silva,33,
5928,Vitoria,Yago Rocha,45,
5928,Vitoria,Neilton Mestzk,66,Penalty
5930,Gremio,Luiz Fernando Pereira da Silva,27,
5930,Gremio,Pedro Rocha Neves,5,
5931,Coritiba,Rildo de Andrade Felicissimo,43,
5931,Coritiba,Alecsandro,22,
5932,Athletico-PR,Thiago Heleno,18,
5933,Bahia,Stiven Mendoza,43,
5933,Sao Paulo,Hernanes,45+4,Penalty
5933,Bahia,Régis,40,
5936,Atletico-GO,Jorginho,63,
5937,Avai,Junior Dutra,73,
5938,Cruzeiro,Luiz Ricardo Alves,51,
5938,Sao Paulo,Hernanes,82,Penalty
5938,Sao Paulo,Robert Arboleda,71,
5938,Sao Paulo,Hernanes,45+2,
5938,Cruzeiro,Luiz Ricardo Alves,57,
5940,Atletico-MG,Rafael Moura,54,
5940,Atletico-MG,Fábio Santos,16,Penalty
5941,Palmeiras,Alejandro Guerra,77,
5941,Vasco,Andrés Escobar,88,
5942,Bahia,Stiven Mendoza,20,
5942,Athletico-PR,Sidcley Ferreira Pereira,86,
5942,Athletico-PR,Nikão,25,Penalty
5942,Athletico-PR,Thiago Heleno,52,
5942,Athletico-PR,Éder,59,Gol Contra
5943,Botafogo-RJ,Leandrinho,7,
5946,Vitoria,Santiago Tréllez,12,
5947,Flamengo,Vinícius Júnior,75,
5947,Flamengo,Vinícius Júnior,56,
5949,Sao Paulo,Hernanes,79,Penalty
5949,Avai,Junior Dutra,70,Penalty
5950,Bahia,Stiven Mendoza,45+4,
5950,Bahia,Stiven Mendoza,47,
5950,Bahia,Tiago Pagnussat,23,
5951,Cruzeiro,Luiz Ricardo Alves,34,
5951,Cruzeiro,Raniel,87,
5952,Ponte Preta,Emerson Sheik,88,
5952,Ponte Preta,Emerson Sheik,13,
5952,Botafogo-RJ,Brenner Marlos Varanda de Oliveira,21,Penalty
5954,Chapecoense,Fabrício Bruno,39,
5954,Chapecoense,Túlio de Melo,90+5,
5955,Atletico-MG,Valdívia,57,
5955,Fluminense,Henrique Dourado,87,
5955,Fluminense,Henrique Dourado,38,
5945,Corinthians,Jô,90,
5956,Vasco,Ramon de Morais Motta,31,
5957,Atletico-GO,Gilvan,47,
5958,Atletico-MG,Elias Mendes Trindade,61,
5958,Ponte Preta,Léo Gamalho,45,
5958,Atletico-MG,Rómulo Otero,89,
5959,Palmeiras,Keno,79,
5959,Sao Paulo,Hernanes,45+7,
5959,Palmeiras,Willian Gomes de Siqueira,39,
5959,Sao Paulo,Marcos Guilherme,13,
5959,Palmeiras,Willian Gomes de Siqueira,36,
5959,Palmeiras,Hyoran,90+1,
5960,Bahia,Renê Júnior,16,
5960,Botafogo-RJ,Bruno César Pereira da Silva,90+2,
5960,Botafogo-RJ,Roger Rodrigues da Silva,13,
5961,Flamengo,Willian Arão,31,
5961,Flamengo,Diego Ribas,17,
5962,Santos,Bruno Henrique,21,
5962,Cruzeiro,Rafael da Silva Francisco,56,
5963,Avai,Joel Tagueu,32,
5964,Vitoria,Antônio Eduardo Pereira dos Santos,68,
5965,Gremio,Dionathã,83,
5965,Gremio,Luiz Fernando Pereira da Silva,70,
5965,Gremio,Everton Sousa Soares,35,
5965,Gremio,Luiz Fernando Pereira da Silva,68,Penalty
5965,Gremio,Edílson Mendes Guimarães,20,
5966,Atletico-MG,Fábio Santos,44,Penalty
5966,Palmeiras,Deyverson,33,
5967,Vasco,Mateus Vital,43,
5968,Sao Paulo,Bruno Alves,57,
5968,Ponte Preta,Danilo Barcelos,65,Penalty
5968,Sao Paulo,Hernanes,34,
5968,Ponte Preta,Léo Gamalho,75,
5969,Coritiba,Werley Ananias da Silva,45,
5969,Athletico-PR,Felipe Gedoz,87,Penalty
5970,Santos,Ricardo Oliveira,90+3,
5970,Santos,Lucas Rafael Araújo Lima,58,
5971,Avai,Junior Dutra,26,
5972,Fluminense,Wendel,48,
5972,Vitoria,Antônio Eduardo Pereira dos Santos,90+4,
5972,Vitoria,Neilton Mestzk,45+1,
5972,Fluminense,Henrique Dourado,90,Penalty
5973,Cruzeiro,Raniel,63,
5973,Cruzeiro,Rafael da Silva Francisco,45,
5973,Chapecoense,Túlio de Melo,83,
5974,Botafogo-RJ,Roger Rodrigues da Silva,56,
5974,Botafogo-RJ,Roger Rodrigues da Silva,69,
5975,Bahia,José Rafael Vivian,55,
5975,Atletico-GO,Luiz Fernando Moraes dos Santos,33,
5976,Botafogo-RJ,Rodrigo Lindoso,42,
5976,Botafogo-RJ,Guilherme,45,
5977,Atletico-GO,Ronaldo da Silva Souza,90+3,
5977,Atletico-GO,Walter Henrique da Silva,68,
5977,Atletico-GO,Luiz Fernando Moraes dos Santos,42,
5977,Ponte Preta,William Alves,47,Gol Contra
5978,Atletico-MG,Rómulo Otero,83,
5978,Avai,Wellington Simião,45,
5979,Chapecoense,Arthur Caike do Nascimento Cruz,46,
5980,Corinthians,Jô,74,
5981,Fluminense,Henrique Dourado,45+2,
5981,Athletico-PR,Jonathan Cícero Moreira,90+1,
5981,Athletico-PR,Ribamar,80,
5981,Athletico-PR,Felipe Gedoz,57,
5982,Sao Paulo,Christian Cueva,82,
5982,Sao Paulo,Éder Militão,53,
5982,Vitoria,Santiago Tréllez,90,
5983,Flamengo,Paolo Guerrero,9,
5983,Flamengo,Éverton Ribeiro,90+3,
5984,Cruzeiro,Leonardo Renan Simões de Lacerda,63,
5985,Palmeiras,Jean Raphael Vanderlei Moreira,39,
5986,Flamengo,Rodinei de Almeida,81,
5986,Avai,Pedro Castro,18,
5987,Santos,Bruno Henrique,35,
5988,Corinthians,Clayson Henrique da Silva Vieira,78,
5988,Sao Paulo,Petros,28,
5989,Chapecoense,Lucas Marques,42,
5990,Botafogo-RJ,Roger Rodrigues da Silva,57,
5990,Coritiba,Thiago Carleto,83,
5990,Coritiba,Werley Ananias da Silva,36,
5990,Botafogo-RJ,João Paulo,84,
5990,Botafogo-RJ,Guilherme,64,
5991,Cruzeiro,Giorgian De Arrascaeta,4,
5991,Atletico-GO,Luiz Fernando Moraes dos Santos,48,
5991,Cruzeiro,Rafael Sóbis,22,
5992,Palmeiras,Egídio de Araújo Pereira Júnior,42,
5993,Vitoria,Neilton Mestzk,3,
5993,Atletico-MG,Juan Cazares,18,
5993,Vitoria,Santiago Tréllez,90+4,
5993,Vitoria,Yago Rocha,69,
5994,Bahia,Rodrigão,90+7,Penalty
5995,Vasco,Nenê,39,
5995,Sport,André Felipe Ribeiro de Souza,84,
