partida_id,clube,atleta,minuto,tipo_de_gol
6485,Chapecoense,Leandro,4,Penalty
6485,Sport,Michel Bastos,68,Gol Normal
6485,Chapecoense,Leandro,8,Gol Normal
6486,Atletico-MG,Ricardo Oliveira,53,Gol Normal
6486,Santos,Carlos Andrés Sánchez,2,Gol Normal
6486,Atletico-MG,Ricardo Oliveira,17,Gol Normal
6486,Santos,Gabriel Barbosa,37,Gol Normal
6486,Santos,Wanderson Felipe Cardoso dos Santos,34,Gol Normal
6487,Ceara,Wescley,83,Gol Normal
6487,Ceara,Leandro Carvalho,26,Gol Normal
6487,Athletico-PR,Lucho González,58,Gol Normal
6487,Athletico-PR,Marcio Antonio de Sousa Junior,53,Gol Normal
6488,Flamengo,Éverton Ribeiro,52,Gol Normal
6488,Flamengo,Éverton Ribeiro,8,Gol Normal
6490,Palmeiras,Deyverson,72,Gol Normal
6491,Internacional,Nicolás Federico López,75,Gol Normal
6491,Internacional,Nicolás Federico López,89,Gol Normal
6492,America-MG,Juninho,47,Gol Normal
6494,Botafogo-RJ,Erik Nascimento de Lima,75,Gol Normal
6494,Botafogo-RJ,Erik Nascimento de Lima,7,Gol Normal
6494,Parana,Alex Paulo Menezes Santana,64,Gol Normal
6496,Athletico-PR,Rony,71,Gol Normal
6496,Athletico-PR,Matheus Rossetto,65,Gol Normal
6496,Flamengo,Luiz Rhodolfo Dini Gaioto,23,Gol Normal
6497,Atletico-MG,Juan Cazares,18,Gol Normal
6499,Gremio,Jael,12,Gol Normal
6501,Sport,Hernane Vidal de Souza,100,Gol Normal
6501,Sport,José Rogério de Oliveira Melo,84,Gol Normal
6501,Santos,Rodrygo Silva de Goes,100,Gol Normal
6502,Internacional,Jonatan Álvez,66,Gol Normal
6502,Parana,Jhonny Lucas,100,Gol Normal
6503,Fluminense,Richard Candido Coelho,41,Gol Normal
6504,Chapecoense,Leandro,68,Gol Normal
6505,Vitoria,Yago Rocha,71,Penalty
6505,Palmeiras,Bruno Henrique Corsini,90,Gol Normal
6505,Palmeiras,Gustavo Scarpa,57,Gol Normal
6505,Palmeiras,Edu Dracena,43,Gol Normal
6505,Vitoria,Luan Silva dos Santos,73,Gol Normal
6506,Sao Paulo,Hudson,83,Gol Normal
6506,Sao Paulo,Éverton Cardoso da Silva,41,Gol Normal
6507,Atletico-MG,Ricardo Oliveira,53,Gol Normal
6507,Atletico-MG,Fábio Santos,100,Penalty
6507,Avai,Feliciano Brizuela,46,Gol Normal
6508,Chapecoense,Everaldo Stum,100,Penalty
6508,Chapecoense,Everaldo Stum,88,Gol Normal
6509,Flamengo,Bruno Henrique,67,Gol Normal
6509,Flamengo,Bruno Henrique,41,Gol Normal
6509,Cruzeiro,Pedro Rocha Neves,40,Gol Normal
6509,Flamengo,Gabriel Barbosa,90,Gol Normal
6510,Santos,Eduardo Sasha,6,Gol Normal
6510,Gremio,Everton Sousa Soares,100,Gol Normal
6510,Santos,Felipe Jonatan,35,Gol Normal
6511,Bahia,José Rogério de Oliveira Melo,84,Gol Normal
6511,Bahia,Artur Victor Guimarães,76,Gol Normal
6511,Corinthians,Clayson Henrique da Silva Vieira,100,Gol Normal
6511,Bahia,Arthur Caike do Nascimento Cruz,100,Gol Normal
6511,Corinthians,Pedrinho,100,Gol Normal
6512,Athletico-PR,Marco Ruben,45,Gol Normal
6512,Athletico-PR,Bruno Guimarães,3,Gol Normal
6512,Vasco,Bruno César,89,Gol Normal
6512,Athletico-PR,Werley Ananias da Silva,66,Gol Contra
6512,Athletico-PR,Nikão,86,Gol Normal
6513,Ceara,Ricardo Bueno,89,Gol Normal
6513,Ceara,Ricardo Bueno,21,Gol Normal
6513,Ceara,João Lucas Cardoso,81,Gol Normal
6513,Ceara,Leandro Carvalho,34,Gol Normal
6514,Palmeiras,José Rafael Vivian,71,Gol Normal
6514,Palmeiras,José Rafael Vivian,17,Gol Normal
6514,Palmeiras,Bruno Henrique Corsini,100,Gol Normal
6514,Palmeiras,Marcos Rocha,59,Gol Normal
6515,Goias,Rafael Vaz,89,Gol Normal
6516,Internacional,Paolo Guerrero,5,Gol Normal
6516,Flamengo,Giorgian De Arrascaeta,60,Gol Normal
6516,Internacional,Martín Sarrafiore,77,Gol Normal
6517,Palmeiras,Raphael Cavalcante Veiga,9,Gol Normal
6517,CSA,Matheus Sávio,63,Gol Normal
6518,Corinthians,Carlos Augusto Zopolato Neves,55,Gol Normal
6519,Cruzeiro,Thiago Neves,50,Gol Normal
6520,Gremio,Rômulo Borges Monteiro,45,Gol Normal
6520,Avai,Michel Ferreira dos Santos,85,Gol Contra
6521,Goias,Leandro Barcia Montero,100,Gol Normal
6521,Sao Paulo,Jonas Toró,36,Gol Normal
6521,Sao Paulo,Alexandre Pato,31,Gol Normal
6522,Atletico-MG,Elias Mendes Trindade,59,Gol Normal
6522,Vasco,Maxi López,66,Gol Normal
6522,Atletico-MG,Yimmi Chará,90,Gol Normal
6523,Athletico-PR,Léo Pereira,22,Gol Normal
6523,Fortaleza,Wellington Paulista,76,Gol Normal
6523,Fortaleza,Edinho,2,Gol Normal
6524,Fluminense,Pedro,85,Gol Normal
6524,Santos,Carlos Andrés Sánchez,73,Gol Normal
6524,Santos,Eduardo Sasha,65,Gol Normal
6525,Bahia,Ernando Rodrigues Lopes,83,Gol Normal
6525,Botafogo-RJ,Erik Nascimento de Lima,30,Gol Normal
6525,Bahia,Arthur Caike do Nascimento Cruz,6,Gol Normal
6525,Botafogo-RJ,Cícero Santos,100,Gol Normal
6525,Botafogo-RJ,João Paulo,36,Gol Normal
6526,Vasco,Maxi López,39,Penalty
6526,Corinthians,Mateus Vital,17,Gol Normal
6527,Palmeiras,Deyverson,14,Gol Normal
6528,Atletico-MG,Nathan Allan de Souza,26,Gol Normal
6528,Ceara,Ricardo Bueno,24,Gol Normal
6528,Atletico-MG,Jair Rodrigues Júnior,100,Gol Normal
6529,Athletico-PR,Rony,76,Gol Normal
6529,Chapecoense,Everaldo Stum,89,Gol Normal
6530,Sao Paulo,Danilo Neves,83,Gol Normal
6530,Flamengo,Orlando Berrío,8,Gol Normal
6531,Botafogo-RJ,Alex Paulo Menezes Santana,70,Gol Normal
6533,Cruzeiro,Rodrigo Eduardo Costa Marinho,81,Gol Normal
6533,Cruzeiro,Dedé,49,Gol Normal
6533,Goias,Michael Richard Delgado de Oliveira,57,Gol Normal
6534,Fluminense,Luciano da Rocha Neves,41,Gol Normal
6534,Gremio,Jean Pyerre,22,Gol Normal
6534,Fluminense,Pedro,72,Penalty
6534,Fluminense,Yony González,100,Gol Normal
6534,Gremio,Everton Sousa Soares,13,Gol Normal
6534,Fluminense,Yony González,39,Gol Normal
6534,Gremio,André Felipe Ribeiro de Souza,6,Gol Normal
6534,Fluminense,Matheus Ferraz Pereira,55,Gol Normal
6534,Gremio,Walter Kannemann,84,Gol Normal
6535,Bahia,Artur Victor Guimarães,40,Gol Normal
6536,Botafogo-RJ,Alex Paulo Menezes Santana,72,Gol Normal
6538,Goias,Jonathan Marlone,21,Gol Normal
6538,Ceara,Thiago Galhardo,77,Gol Normal
6538,Goias,Leandro Barcia Montero,100,Gol Normal
6539,Flamengo,Lincoln Corrêa dos Santos,51,Gol Normal
6539,Flamengo,Victor Vinícius Coelho Santos,8,Gol Normal
6539,Chapecoense,Gum,100,Gol Normal
6540,Santos,Yeferson Soteldo,73,Gol Normal
6540,Santos,Rodrygo Silva de Goes,33,Gol Normal
6540,Santos,Diego Pituca,19,Gol Normal
6541,Palmeiras,Bruno Henrique Corsini,52,Gol Normal
6541,Palmeiras,Bruno Henrique Corsini,45,Gol Normal
6542,Internacional,Paolo Guerrero,56,Gol Normal
6542,Internacional,Gustavo Nonato Santana,32,Gol Normal
6542,Cruzeiro,Dedé,36,Gol Normal
6542,Internacional,Rodrigo Moledo,83,Gol Normal
6544,Athletico-PR,Rony,11,Gol Normal
6545,Sao Paulo,Hernanes,77,Gol Normal
6546,Fluminense,João Pedro,100,Gol Normal
6546,Fluminense,João Pedro,81,Gol Normal
6546,Fluminense,Luciano da Rocha Neves,46,Gol Normal
6546,Cruzeiro,Róbson Michael Signorini,49,Gol Normal
6546,Fluminense,Nino,44,Gol Normal
6547,Palmeiras,Raphael Cavalcante Veiga,52,Gol Normal
6547,Palmeiras,Deyverson,19,Gol Normal
6547,Palmeiras,Gustavo Gómez,6,Gol Normal
6547,Palmeiras,Hyoran,88,Gol Normal
6548,Flamengo,Bruno Henrique,31,Gol Normal
6548,Atletico-MG,Yimmi Chará,47,Gol Normal
6548,Atletico-MG,Juan Cazares,28,Gol Normal
6550,Internacional,Edenílson Andrade dos Santos,65,Gol Normal
6550,Internacional,Gustavo Nonato Santana,37,Gol Normal
6551,Corinthians,Pedrinho,87,Gol Normal
6551,Corinthians,Vágner Love,14,Gol Normal
6552,Goias,Kayke Moreno,87,Gol Normal
6553,Fortaleza,Marcinho,63,Gol Normal
6553,Fortaleza,Marcinho,39,Gol Normal
6553,Chapecoense,Rildo de Andrade Felicissimo,13,Gol Normal
6553,Fortaleza,Osvaldo Filho,65,Gol Normal
6554,Avai,Daniel Amorim,100,Gol Normal
6554,Vasco,Ricardo Graça,82,Gol Normal
6555,Ceara,Ricardo Dias Acosta,11,Gol Normal
6555,Ceara,Michel Ferreira dos Santos,23,Gol Contra
6555,Gremio,Everton Sousa Soares,31,Gol Normal
6556,Palmeiras,Gustavo Gómez,62,Penalty
6557,Gremio,Felipe Vizeu,47,Gol Normal
6558,Flamengo,Rodrigo Caio,100,Gol Normal
6558,Flamengo,Bruno Henrique,90,Gol Normal
6558,Athletico-PR,Marcelo Cirino da Silva,72,Penalty
6558,Flamengo,Gabriel Barbosa,32,Penalty
6558,Athletico-PR,Marcelo Cirino da Silva,64,Gol Normal
6560,Vasco,Yago Pikachu,71,Penalty
6560,Fortaleza,Romarinho,89,Gol Normal
6561,Chapecoense,Rildo de Andrade Felicissimo,52,Gol Normal
6561,Cruzeiro,Thiago Neves,57,Gol Normal
6561,Chapecoense,Diego Torres,85,Gol Normal
6562,Fluminense,João Pedro,80,Gol Normal
6562,Bahia,Gilberto Oliveira Souza Junior,30,Gol Normal
6562,Bahia,Artur Victor Guimarães,16,Gol Normal
6562,Fluminense,Pedro,19,Penalty
6562,Bahia,Gilberto Oliveira Souza Junior,69,Penalty
6563,Corinthians,Pedrinho,7,Gol Normal
6564,CSA,Francinilson Santos Meirelles,62,Gol Normal
6565,Ceara,Thiago Galhardo,73,Gol Normal
6565,Avai,Brenner Marlos Varanda de Oliveira,44,Gol Normal
6565,Ceara,Thiago Galhardo,87,Gol Normal
6566,Flamengo,Gabriel Barbosa,68,Gol Normal
6566,Flamengo,Gabriel Barbosa,40,Gol Normal
6567,Bahia,José Fernando Viana de Santana,55,Penalty
6568,Botafogo-RJ,Diego Souza,58,Gol Normal
6569,Santos,Eduardo Sasha,52,Gol Normal
6570,Athletico-PR,Marcelo Cirino da Silva,84,Gol Normal
6570,Athletico-PR,Rony,38,Gol Normal
6570,Athletico-PR,Lucho González,21,Gol Normal
6571,Cruzeiro,Thiago Neves,68,Gol Normal
6571,Sao Paulo,Alexandre Pato,15,Gol Normal
6572,Atletico-MG,Yimmi Chará,50,Gol Normal
6572,Atletico-MG,Fábio Santos,20,Penalty
6572,Atletico-MG,Juan Cazares,23,Gol Normal
6572,Atletico-MG,Adílson Warken,76,Gol Normal
6573,Palmeiras,Marcos Rocha,45,Gol Normal
6573,Palmeiras,Eduardo Pereira Rodrigues,32,Gol Normal
6573,Chapecoense,Everaldo Stum,37,Penalty
6574,Internacional,Paolo Guerrero,62,Gol Normal
6574,Internacional,Edenílson Andrade dos Santos,77,Gol Normal
6576,Vasco,Tiago Reis,100,Gol Normal
6576,Vasco,Andrey,44,Gol Normal
6576,Internacional,Emerson Santos,56,Gol Normal
6577,Palmeiras,Raphael Cavalcante Veiga,80,Penalty
6578,Gremio,Pepê,90,Gol Normal
6582,Botafogo-RJ,Cícero Santos,83,Gol Normal
6582,CSA,Carlos Andrade Souza,62,Gol Normal
6582,Botafogo-RJ,Alex Paulo Menezes Santana,100,Gol Normal
6584,Atletico-MG,Alerrandro Barra Mansa Realino de Souza,71,Gol Normal
6584,Santos,Jean Mota Oliveira de Souza,100,Penalty
6584,Santos,Carlos Andrés Sánchez,81,Gol Normal
6584,Santos,Eduardo Sasha,39,Gol Normal
6585,Chapecoense,Rafael Pereira dos Santos,45,Gol Normal
6585,Goias,Kayke Moreno,100,Penalty
6585,Goias,Jefferson,78,Gol Normal
6585,Goias,Kayke Moreno,37,Penalty
6586,Gremio,Jean Pyerre,81,Gol Normal
6587,Fortaleza,André Luis,3,Gol Normal
6587,Cruzeiro,Luiz Ricardo Alves,11,Gol Normal
6587,Fortaleza,André Luis,100,Gol Normal
6588,Internacional,Rafael Sóbis,61,Gol Normal
6588,Internacional,Rodrigo Lindoso,18,Gol Normal
6588,Bahia,José Fernando Viana de Santana,78,Gol Normal
6588,Internacional,Andrés D'Alessandro,81,Gol Normal
6589,Flamengo,Gabriel Barbosa,77,Gol Normal
6589,Flamengo,Victor Vinícius Coelho Santos,65,Gol Normal
6590,Santos,Eduardo Sasha,59,Gol Normal
6591,Vasco,Danilo Barcelos,80,Gol Normal
6592,Chapecoense,Everaldo Stum,3,Gol Normal
6592,Fluminense,Paulo Henrique Ganso,59,Penalty
6593,Palmeiras,Deyverson,32,Gol Normal
6593,Palmeiras,Bruno Henrique Corsini,66,Gol Normal
6594,Sao Paulo,Alexandre Pato,73,Gol Normal
6594,Atletico-MG,Alerrandro Barra Mansa Realino de Souza,44,Gol Normal
6595,Athletico-PR,Rafael Vaz,100,Gol Contra
6595,Goias,Kayke Moreno,6,Gol Normal
6595,Goias,Leandro Barcia Montero,32,Gol Normal
6596,Vasco,Yago Pikachu,15,Penalty
6596,Gremio,Pepê,86,Gol Normal
6596,Gremio,Pepê,61,Gol Normal
6597,Fortaleza,Wellington Paulista,43,Gol Normal
6597,Fortaleza,Wellington Paulista,67,Gol Normal
6598,Santos,Carlos Andrés Sánchez,87,Gol Normal
6599,Palmeiras,Eduardo Pereira Rodrigues,71,Gol Normal
6599,Sao Paulo,Pablo Felipe Teixeira,10,Gol Normal
6600,Flamengo,Bruno Henrique,44,Gol Normal
6600,Flamengo,Giorgian De Arrascaeta,100,Gol Normal
6600,Goias,Kayke Moreno,12,Gol Normal
6600,Flamengo,Giorgian De Arrascaeta,100,Gol Normal
6600,Flamengo,Gabriel Barbosa,81,Gol Normal
6600,Flamengo,Gabriel Barbosa,56,Gol Normal
6600,Flamengo,Giorgian De Arrascaeta,6,Gol Normal
6601,Corinthians,Vágner Love,78,Gol Normal
6602,Athletico-PR,Vitor Hugo Naum dos Santos,89,Gol Normal
6604,Atletico-MG,Vinícius,100,Gol Normal
6604,Atletico-MG,Iago Maidana,80,Gol Normal
6604,Chapecoense,Everaldo Stum,1,Gol Normal
6605,Ceara,Tiago dos Santos Alves,100,Gol Normal
6605,Fluminense,Pedro,41,Gol Normal
6606,Vasco,Bruno César,76,Gol Normal
6606,Vasco,Leandro Castán,67,Gol Normal
6606,Fluminense,Pedro,100,Gol Normal
6608,Ceara,Leandro Carvalho,72,Gol Normal
6608,Ceara,Mateus Gonçalves Martins,32,Gol Normal
6609,Athletico-PR,Madson,41,Gol Normal
6609,Athletico-PR,Braian Romero,100,Gol Normal
6609,Athletico-PR,Léo Cittadini,86,Gol Normal
6609,Athletico-PR,Thonny Anderson,60,Gol Normal
6610,Gremio,Luan Guilherme de Jesus Vieira,71,Gol Normal
6610,Internacional,Paulo Miranda,22,Gol Contra
6611,Santos,Mário Sérgio Santos Costa,75,Gol Normal
6612,Atletico-MG,Paulo Roberto Valoura Junior,7,Gol Contra
6612,Fortaleza,Paulo Roberto Valoura Junior,72,Penalty
6612,Fortaleza,Carlos Emiliano Pereira,65,Gol Normal
6612,Atletico-MG,Juan Cazares,14,Penalty
6613,Corinthians,Clayson Henrique da Silva Vieira,62,Penalty
6613,Flamengo,Gabriel Barbosa,85,Gol Normal
6615,Sao Paulo,Antony Matheus dos Santos,49,Gol Normal
6615,Sao Paulo,Vitor Bueno,100,Gol Normal
6615,Sao Paulo,Raniel,56,Gol Normal
6615,Sao Paulo,Jonas Toró,53,Gol Normal
6616,Palmeiras,Gustavo Scarpa,15,Penalty
6616,Vasco,Marrony,3,Gol Normal
6617,Athletico-PR,Jonathan Cícero Moreira,30,Penalty
6617,Athletico-PR,Bruno Guimarães,77,Gol Normal
6618,Sao Paulo,Reinaldo Manoel da Silva,20,Gol Normal
6618,Sao Paulo,Reinaldo Manoel da Silva,100,Penalty
6618,Fluminense,Yony González,36,Gol Normal
6619,Internacional,Martín Sarrafiore,39,Gol Normal
6621,Botafogo-RJ,Cícero Santos,14,Gol Normal
6621,Flamengo,Bruno Henrique,74,Gol Normal
6621,Flamengo,Gabriel Barbosa,54,Gol Normal
6621,Botafogo-RJ,Diego Souza,67,Gol Normal
6621,Flamengo,Gerson Santos da Silva,35,Gol Normal
6622,Santos,Felipe Jonatan,78,Gol Normal
6622,Santos,Carlos Andrés Sánchez,33,Gol Normal
6622,Santos,Derlis González,9,Gol Normal
6622,Avai,João Paulo,28,Gol Normal
6624,Corinthians,Danilo Avelar,81,Gol Normal
6624,Fortaleza,Manoel Messias Silva Carvalho,40,Gol Contra
6624,Corinthians,Pedrinho,71,Gol Normal
6624,Corinthians,Mauro Boselli,67,Gol Normal
6626,Fortaleza,Paulo Roberto Valoura Junior,100,Penalty
6626,Ceara,Wanderson Felipe Cardoso dos Santos,18,Gol Normal
6626,Ceara,Thiago Galhardo,15,Gol Normal
6627,Fluminense,Natanael Batista Pimenta,68,Gol Contra
6627,Internacional,Edenílson Andrade dos Santos,100,Gol Normal
6627,Fluminense,Yony González,58,Gol Normal
6628,Santos,Eduardo Sasha,52,Gol Normal
6628,Goias,Kayke Moreno,100,Gol Normal
6628,Santos,Gustavo Henrique Vernes,37,Gol Normal
6628,Santos,Yeferson Soteldo,81,Gol Normal
6628,Santos,Lucas Veríssimo,15,Gol Normal
6628,Santos,Yeferson Soteldo,68,Gol Normal
6628,Santos,Carlos Andrés Sánchez,9,Gol Normal
6629,Botafogo-RJ,Alex Paulo Menezes Santana,19,Gol Normal
6629,Botafogo-RJ,Marcelo da Conceição Benevenuto Malaquias,50,Gol Normal
6630,Bahia,Gilberto Oliveira Souza Junior,100,Gol Normal
6630,Bahia,Gilberto Oliveira Souza Junior,31,Gol Normal
6630,Bahia,Gilberto Oliveira Souza Junior,20,Gol Normal
6631,Palmeiras,Felipe Melo,48,Gol Normal
6631,Corinthians,Manoel Messias Silva Carvalho,13,Gol Normal
6633,Atletico-MG,Nathan Allan de Souza,100,Gol Normal
6633,Atletico-MG,Vinícius,100,Gol Normal
6634,Chapecoense,Everaldo Stum,12,Gol Normal
6634,Gremio,Diego Tardelli,80,Gol Normal
6634,Chapecoense,Arthur Gomes,60,Gol Normal
6634,Gremio,Everton Sousa Soares,26,Gol Normal
6634,Chapecoense,Gustavo Campanharo,34,Gol Normal
6634,Gremio,Pedro Geromel,9,Gol Normal
6575,Corinthians,Júnior Urso,25,Gol Normal
6575,Corinthians,Mauro Boselli,87,Penalty
6636,Ceara,Thiago Galhardo,100,Gol Normal
6636,Ceara,Thiago Galhardo,61,Penalty
6636,Chapecoense,Renato Kayzer,89,Gol Normal
6636,Ceara,Wanderson Felipe Cardoso dos Santos,57,Gol Normal
6636,Ceara,Thiago Galhardo,90,Gol Normal
6637,Sao Paulo,Alexandre Pato,49,Gol Normal
6637,Santos,Eduardo Sasha,44,Gol Normal
6637,Santos,Raniel,86,Gol Contra
6637,Sao Paulo,Alexandre Pato,72,Gol Normal
6637,Sao Paulo,Reinaldo Manoel da Silva,57,Penalty
6638,Flamengo,Giorgian De Arrascaeta,50,Gol Normal
6638,Flamengo,Willian Arão,29,Gol Normal
6638,Gremio,Rafael Galhardo,100,Penalty
6638,Flamengo,Éverton Ribeiro,100,Gol Normal
6639,Fluminense,Nenê,88,Gol Normal
6639,Atletico-MG,Ricardo Oliveira,51,Gol Normal
6639,Atletico-MG,Juan Cazares,42,Gol Normal
6641,Bahia,Gilberto Oliveira Souza Junior,85,Penalty
6641,Bahia,Gilberto Oliveira Souza Junior,53,Penalty
6641,Palmeiras,Eduardo Pereira Rodrigues,58,Gol Normal
6641,Palmeiras,Eduardo Pereira Rodrigues,13,Gol Normal
6642,Cruzeiro,Pedro Rocha Neves,62,Gol Normal
6642,Avai,Pedro Castro,23,Gol Normal
6642,Cruzeiro,Luiz Ricardo Alves,100,Gol Normal
6642,Avai,Brenner Marlos Varanda de Oliveira,74,Penalty
6643,Athletico-PR,Thonny Anderson,16,Gol Normal
6643,Botafogo-RJ,Luiz Fernando Moraes dos Santos,31,Gol Normal
6643,Botafogo-RJ,Diego Souza,77,Penalty
6644,Vasco,Marcos Antônio Candido Ferreira Júnior,22,Gol Normal
6645,Fortaleza,Edinho,37,Gol Normal
6645,Fortaleza,Bruno Ferreira Melo,5,Gol Normal
6646,Corinthians,Everaldo,56,Gol Normal
6646,Corinthians,Mauro Boselli,42,Gol Normal
6647,Internacional,Wellington Alves da Silva,66,Gol Normal
6648,Flamengo,Gabriel Barbosa,51,Gol Normal
6648,Flamengo,Bruno Henrique,42,Gol Normal
6648,Flamengo,Giorgian De Arrascaeta,83,Penalty
6648,Vasco,Leandro Castán,58,Gol Normal
6648,Flamengo,Gabriel Barbosa,62,Gol Normal
6649,Athletico-PR,Marcelo Cirino da Silva,38,Gol Normal
6650,Palmeiras,Eduardo Pereira Rodrigues,14,Gol Normal
6650,Gremio,David Braz,88,Gol Normal
6651,CSA,Jonatan Gómez,79,Gol Normal
6652,Sao Paulo,Daniel Alves,40,Gol Normal
6653,Goias,Fábio Sanches,34,Gol Normal
6653,Bahia,Alejandro Guerra,71,Gol Normal
6654,Cruzeiro,Thiago Neves,47,Gol Normal
6654,Cruzeiro,Fred,44,Gol Normal
6655,Chapecoense,Everaldo Stum,73,Penalty
6635,Sao Paulo,Vitor Bueno,40,Gol Normal
6656,Bahia,Gilberto Oliveira Souza Junior,20,Gol Normal
6657,Gremio,Luan Guilherme de Jesus Vieira,4,Gol Normal
6657,Athletico-PR,Rony,48,Gol Normal
6657,Gremio,Thaciano,52,Gol Normal
6658,Goias,Rafael Vaz,100,Gol Normal
6658,Goias,Michael Richard Delgado de Oliveira,71,Gol Normal
6658,Internacional,Guilherme Parede,12,Gol Normal
6659,Vasco,Fellipe Bastos,81,Gol Normal
6659,Vasco,Talles Magno,57,Gol Normal
6660,Fortaleza,Tinga,100,Gol Normal
6660,Santos,Mário Sérgio Santos Costa,2,Gol Normal
6660,Fortaleza,Wellington Paulista,68,Gol Normal
6660,Santos,Eduardo Sasha,32,Gol Normal
6660,Santos,Jorge Marco de Oliveira Moraes,10,Gol Normal
6660,Fortaleza,Wellington Paulista,60,Penalty
6661,Flamengo,Giorgian De Arrascaeta,100,Gol Normal
6661,Flamengo,Gabriel Barbosa,35,Gol Normal
6661,Flamengo,Pablo Marí Villar,22,Gol Normal
6662,Avai,Richard Franco,60,Gol Normal
6662,Corinthians,Vágner Love,77,Gol Normal
6663,Cruzeiro,Fred,11,Gol Normal
6663,CSA,Apodi,100,Gol Normal
6667,Bahia,Arthur Caike do Nascimento Cruz,86,Gol Normal
6668,Santos,Gum,39,Gol Contra
6669,Athletico-PR,Nikão,100,Gol Normal
6670,Botafogo-RJ,Diego Souza,62,Gol Normal
6670,Internacional,Nicolás Federico López,83,Gol Normal
6670,Internacional,Edenílson Andrade dos Santos,53,Gol Normal
6670,Botafogo-RJ,Márcio Almeida de Oliveira,100,Gol Normal
6670,Internacional,Rodrigo Lindoso,44,Gol Normal
6671,Flamengo,Giorgian De Arrascaeta,38,Gol Normal
6671,Flamengo,Gabriel Barbosa,11,Gol Normal
6671,Flamengo,Gabriel Barbosa,61,Penalty
6672,Fortaleza,Juan Quintero Fletcher,25,Gol Normal
6672,Fortaleza,Osvaldo Filho,59,Gol Normal
6673,Cruzeiro,Maurício,80,Gol Normal
6674,Corinthians,Gustavo,89,Gol Normal
6675,Avai,João Paulo,87,Penalty
6676,Bahia,Nino Paraíba,56,Gol Normal
6676,Bahia,Gilberto Oliveira Souza Junior,61,Gol Normal
6677,Ceara,Leandro Carvalho,100,Gol Normal
6677,Corinthians,João Lucas Cardoso,23,Gol Contra
6677,Ceara,Thiago Galhardo,59,Gol Normal
6677,Corinthians,Vágner Love,37,Gol Normal
6678,Flamengo,Reinier,53,Gol Normal
6678,Flamengo,Pablo Marí Villar,32,Gol Normal
6678,Flamengo,Gabriel Barbosa,11,Gol Normal
6679,Fluminense,João Pedro,86,Gol Normal
6680,Internacional,Rafael Sóbis,77,Penalty
6681,Palmeiras,Gustavo Scarpa,100,Gol Normal
6681,Palmeiras,Willian Gomes de Siqueira,81,Gol Normal
6681,Goias,Rafael Vaz,20,Gol Normal
6682,Gremio,Diego Tardelli,18,Gol Normal
6682,Gremio,Everton Sousa Soares,77,Gol Normal
6682,Gremio,Everton Sousa Soares,64,Gol Normal
6682,Gremio,Alisson Euler de Freitas Castro,28,Gol Normal
6682,Cruzeiro,Fred,37,Penalty
6683,Athletico-PR,Braian Romero,42,Gol Normal
6683,Santos,Carlos Andrés Sánchez,100,Penalty
6684,Botafogo-RJ,Diego Souza,45,Penalty
6684,Atletico-MG,Franco Di Santo,100,Gol Normal
6684,Botafogo-RJ,Alex Paulo Menezes Santana,66,Gol Normal
6685,CSA,Jonatan Gómez,100,Gol Normal
6685,CSA,Alecsandro,40,Gol Normal
6665,Palmeiras,Luiz Adriano,9,Gol Normal
6665,Palmeiras,Luiz Adriano,63,Gol Normal
6665,Palmeiras,Luiz Adriano,58,Gol Normal
6686,Flamengo,Gabriel Barbosa,44,Gol Normal
6687,Vasco,Talles Magno,75,Gol Normal
6687,Vasco,Ribamar,100,Gol Normal
6687,Chapecoense,Arthur Gomes,73,Gol Normal
6688,Palmeiras,Bruno Henrique Corsini,100,Gol Normal
6690,Avai,Jonathan,14,Gol Normal
6691,Internacional,William Pottker,29,Gol Normal
6691,Atletico-MG,Bruninho,88,Gol Normal
6691,Internacional,Neilton Mestzk,53,Gol Normal
6691,Internacional,William Pottker,64,Gol Normal
6692,Bahia,Gilberto Oliveira Souza Junior,14,Penalty
6692,Fortaleza,Felipe Pires,10,Gol Normal
6693,Gremio,Jean Pyerre,29,Gol Normal
6693,Gremio,Alisson Euler de Freitas Castro,45,Gol Normal
6693,Gremio,Everton Sousa Soares,32,Gol Normal
6694,Fluminense,Paulo Henrique Ganso,40,Gol Normal
6695,Sao Paulo,Reinaldo Manoel da Silva,87,Gol Normal
6695,CSA,Héctor Bustamante,55,Gol Normal
6696,Sao Paulo,Pablo Felipe Teixeira,100,Gol Normal
6696,Sao Paulo,Hernanes,37,Gol Normal
6696,Botafogo-RJ,João Paulo,100,Gol Normal
6697,Flamengo,Giorgian De Arrascaeta,67,Gol Normal
6697,Flamengo,Gabriel Barbosa,7,Gol Normal
6697,Cruzeiro,Thiago Neves,38,Penalty
6698,Corinthians,Clayson Henrique da Silva Vieira,75,Gol Normal
6698,Bahia,Gilberto Oliveira Souza Junior,64,Penalty
6698,Corinthians,Vágner Love,44,Penalty
6699,Gremio,Luan Guilherme de Jesus Vieira,55,Gol Normal
6699,Gremio,Everton Sousa Soares,100,Gol Normal
6699,Gremio,Pepê,87,Gol Normal
6700,Internacional,Rodrigo Lindoso,86,Gol Normal
6701,Palmeiras,Willian Gomes de Siqueira,48,Gol Normal
6702,CSA,Carlos Andrade Souza,64,Gol Normal
6703,Vasco,Danilo Barcelos,69,Penalty
6703,Athletico-PR,Madson,49,Gol Normal
6704,Goias,Rafael Vaz,66,Gol Normal
